,OrderId,OrderItemId,QuantityOrdered,ItemPrice,PromotionDiscount,batch_id,total_sales,pd,net_sale
34364,403-2619467-4459520,54332200000000.0,1,1699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1341,1699.0,10.0,1689.0
34365,403-2619496-2125111,16663100000000.0,1,639.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",324,639.0,10.0,629.0
34366,403-2619745-1752320,63022600000000.0,1,1329.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",139,1329.0,10.0,1319.0
34367,403-2619984-9561904,18580600000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",488,499.0,10.0,489.0
34368,403-2620233-3514739,4563440000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",679,399.0,10.0,389.0
34369,403-2620307-8830753,5009180000000.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",106,799.0,10.0,789.0
34370,403-2620966-4823501,64729900000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",770,499.0,10.0,489.0
34371,403-2621818-9492317,42479800000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",6,499.0,10.0,489.0
34372,403-2622056-1481136,59425400000000.0,1,369.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",512,369.0,10.0,359.0
34373,403-2622878-5748326,4220580000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",365,499.0,10.0,489.0
34374,403-2623434-3025158,1525380000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",259,599.0,10.0,589.0
34375,403-2624910-0552342,11184000000000.0,1,899.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1281,899.0,10.0,889.0
34376,403-2624965-1113924,68714600000000.0,1,299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1005,299.0,10.0,289.0
34377,403-2626379-1029912,63553200000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",226,499.0,10.0,489.0
34378,403-2627241-1503526,11266300000000.0,1,1699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",626,1699.0,10.0,1689.0
34379,403-2627269-0197960,55802700000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",182,399.0,10.0,389.0
34380,403-2627277-1997124,23217100000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",726,499.0,10.0,489.0
34381,403-2627669-0437135,41302800000000.0,1,2849.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",258,2849.0,10.0,2839.0
34383,403-2627873-6394710,20944200000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",525,399.0,10.0,389.0
34384,403-2628995-1359530,64671900000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",296,499.0,10.0,489.0
34385,403-2629136-1194715,15469300000000.0,1,1399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",227,1399.0,10.0,1389.0
34386,403-2629573-6797169,69540200000000.0,1,1299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",989,1299.0,10.0,1289.0
34387,403-2632222-5913121,2318300000000.0,1,1749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1258,1749.0,10.0,1739.0
34388,403-2632555-5886714,40922900000000.0,1,689.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",176,689.0,10.0,679.0
34389,403-2632807-7133143,24711500000000.0,1,769.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",11,769.0,10.0,759.0
34390,403-2636832-2020361,39397400000000.0,1,749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",418,749.0,10.0,739.0
34391,403-2636956-4664315,33116600000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",35,499.0,10.0,489.0
34392,403-2638454-5779521,12918100000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",494,499.0,10.0,489.0
34393,403-2639510-3174742,627019000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",798,499.0,10.0,489.0
34394,403-2639706-0573142,29218000000000.0,1,1349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",121,1349.0,10.0,1339.0
34395,403-2640618-8015509,28196900000000.0,1,1689.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",155,1689.0,10.0,1679.0
34396,403-2641497-9351539,23446800000000.0,1,899.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",618,899.0,10.0,889.0
34397,403-2642218-1721921,21531200000000.0,1,1749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1135,1749.0,10.0,1739.0
34398,403-2642605-5375539,6089630000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",282,499.0,10.0,489.0
34399,403-2643785-7457921,41093200000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",672,549.0,10.0,539.0
34400,403-2644051-4850738,67374600000000.0,1,949.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",77,949.0,10.0,939.0
34401,403-2644455-4749146,18321500000000.0,1,2299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",77,2299.0,10.0,2289.0
34402,403-2645427-6070769,44789600000000.0,1,569.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1472,569.0,10.0,559.0
34404,403-2646676-5893940,50076500000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",412,349.0,10.0,339.0
34406,403-2647369-9123524,29717800000000.0,1,2299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",380,2299.0,10.0,2289.0
34407,403-2647434-6517149,36201900000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",781,699.0,10.0,689.0
34408,403-2648701-1766732,48816000000000.0,1,1699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",112,1699.0,10.0,1689.0
34409,403-2649868-9649113,8130070000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",718,499.0,10.0,489.0
34410,403-2650334-4407501,59382000000000.0,1,359.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",95,359.0,10.0,349.0
34411,403-2650338-1229945,64744500000000.0,1,1699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1062,1699.0,10.0,1689.0
34412,403-2651471-9348367,21322000000000.0,1,1999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",797,1999.0,10.0,1989.0
34413,403-2652516-8346702,45863700000000.0,1,299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",392,299.0,10.0,289.0
34414,403-2652946-4705915,16223200000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1310,549.0,10.0,539.0
34415,403-2653809-0761124,42193600000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",120,499.0,10.0,489.0
34416,403-2653966-4943516,23121400000000.0,1,1199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",536,1199.0,10.0,1189.0
34417,403-2654048-8896322,12272400000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",640,499.0,10.0,489.0
34418,403-2654997-2437947,45493700000000.0,1,1699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1190,1699.0,10.0,1689.0
34419,403-2655568-5180367,10567800000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",255,349.0,10.0,339.0
34420,403-2656032-8807519,29469700000000.0,1,1699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",79,1699.0,10.0,1689.0
34421,403-2656466-5761146,65612500000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",215,599.0,10.0,589.0
34422,403-2657771-2043516,37944000000000.0,1,1699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",471,1699.0,10.0,1689.0
34423,403-2658027-7133937,52649600000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",68,499.0,10.0,489.0
34425,403-2658515-7042705,17663600000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1032,499.0,10.0,489.0
34426,403-2658644-5647560,65333900000000.0,1,629.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",197,629.0,10.0,619.0
34427,403-2658931-5621149,16457700000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",32,199.0,10.0,189.0
34428,403-2660037-6261143,56321300000000.0,1,369.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",935,369.0,10.0,359.0
34429,403-2662154-1732369,60366000000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",967,549.0,10.0,539.0
34430,403-2663478-1321902,9819820000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",825,499.0,10.0,489.0
34431,403-2664312-4729111,34637100000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",670,199.0,10.0,189.0
34432,403-2664717-4249163,11447800000000.0,1,1999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",561,1999.0,10.0,1989.0
34433,403-2664868-6577913,23442100000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1147,349.0,10.0,339.0
34434,403-2664956-9433132,12516900000000.0,1,1699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",749,1699.0,10.0,1689.0
34435,403-2666002-1548344,34406300000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",468,499.0,10.0,489.0
34436,403-2667327-9989147,46678000000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",200,599.0,10.0,589.0
34437,403-2667568-5388327,23425800000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",412,199.0,10.0,189.0
34438,403-2669016-5297152,45063900000000.0,1,1499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1257,1499.0,10.0,1489.0
34439,403-2670017-6137147,13435800000000.0,1,899.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",36,899.0,10.0,889.0
34440,403-2670144-9725155,9211700000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",481,499.0,10.0,489.0
34441,403-2670253-2477135,28859500000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",138,549.0,10.0,539.0
34442,403-2671460-7708340,63772800000000.0,1,899.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",195,899.0,10.0,889.0
34443,403-2671477-2035537,34870300000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",23,499.0,10.0,489.0
34444,403-2671837-6595559,28734400000000.0,1,999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",294,999.0,10.0,989.0
34445,403-2671970-4111566,15710800000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",234,549.0,10.0,539.0
34446,403-2672047-2042706,67677100000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1393,399.0,10.0,389.0
34447,403-2672141-8909934,45300700000000.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",915,799.0,10.0,789.0
34448,403-2674523-5409136,25940200000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",506,549.0,10.0,539.0
34449,403-2675248-1154709,31937000000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",220,499.0,10.0,489.0
34450,403-2676146-3337943,40755000000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1457,549.0,10.0,539.0
34451,403-2678478-3671522,392810000000.0,1,279.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",833,279.0,10.0,269.0
34452,403-2678841-8474755,57114100000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",545,399.0,10.0,389.0
34453,403-2679050-1313107,31426500000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",936,499.0,10.0,489.0
34454,403-2681399-1072306,51877400000000.0,1,1499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1000,1499.0,10.0,1489.0
34455,403-2682326-2214703,22637100000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",365,549.0,10.0,539.0
34456,403-2683204-6765134,36891400000000.0,1,3299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",447,3299.0,10.0,3289.0
34458,403-2683413-0191551,21655700000000.0,1,289.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1254,289.0,10.0,279.0
34459,403-2683630-1330707,4093110000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",88,549.0,10.0,539.0
34460,403-2683869-0491565,32270500000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",158,549.0,10.0,539.0
34461,403-2684525-3735542,6865150000000.0,1,2999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1436,2999.0,10.0,2989.0
34462,403-2685533-7737153,17657400000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1317,349.0,10.0,339.0
34463,403-2687484-3455562,53445600000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",380,499.0,10.0,489.0
34464,403-2687645-1514753,7589710000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1328,699.0,10.0,689.0
34465,403-2687825-0074702,38210800000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",640,499.0,10.0,489.0
34466,403-2688262-3005954,54365100000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1287,499.0,10.0,489.0
34467,403-2688664-7686736,3269770000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1088,549.0,10.0,539.0
34468,403-2689476-3198761,46657900000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",890,499.0,10.0,489.0
34469,403-2690480-7142716,38202700000000.0,1,1299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",813,1299.0,10.0,1289.0
34470,403-2690617-0836347,54028100000000.0,1,1199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",834,1199.0,10.0,1189.0
34471,403-2691809-1394756,7432250000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",357,349.0,10.0,339.0
34472,403-2692030-3090766,17540200000000.0,1,299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1290,299.0,10.0,289.0
34473,403-2692607-7319536,19451700000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",324,599.0,10.0,589.0
34474,403-2692813-4069913,40267400000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",500,349.0,10.0,339.0
34475,403-2693108-1627538,56449700000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1158,499.0,10.0,489.0
34476,403-2694563-2025108,62115100000000.0,1,749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",160,749.0,10.0,739.0
34477,403-2695268-0227514,1613700000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1382,549.0,10.0,539.0
34478,403-2696000-5857129,33084100000000.0,2,898.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1434,1796.0,10.0,1786.0
34479,403-2696710-7105145,15995400000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1080,499.0,10.0,489.0
34480,403-2698339-6062720,18158800000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",554,199.0,10.0,189.0
34481,403-2698476-7349132,11649600000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",674,499.0,10.0,489.0
34482,403-2698590-2077150,45336900000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",272,399.0,10.0,389.0
34483,403-2698598-7884330,11089400000000.0,1,1749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",615,1749.0,10.0,1739.0
34484,403-2699171-5789152,70324300000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",251,499.0,10.0,489.0
34485,403-2699203-8827568,42840700000000.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",36,799.0,10.0,789.0
34487,403-2701166-0487543,23959300000000.0,1,649.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",179,649.0,10.0,639.0
34488,403-2702990-1920351,58783900000000.0,3,760.17,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1274,2280.5099999999998,10.0,2270.5099999999998
34489,403-2703444-9761914,65056300000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",250,499.0,10.0,489.0
34490,403-2704536-5719521,28060900000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",822,549.0,10.0,539.0
34491,403-2704569-7821941,5205920000000.0,1,1299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",282,1299.0,10.0,1289.0
34492,403-2705090-5995556,17963400000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",248,499.0,10.0,489.0
34493,403-2705822-5252321,12409600000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1183,549.0,10.0,539.0
34494,403-2705994-2702731,59101800000000.0,1,999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1668,999.0,10.0,989.0
34495,403-2706626-8864310,52980200000000.0,1,279.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",191,279.0,10.0,269.0
34496,403-2707365-1884355,16640800000000.0,1,449.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",966,449.0,10.0,439.0
34497,403-2707458-6519512,30459300000000.0,1,279.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",322,279.0,10.0,269.0
34499,403-2709261-0376321,56773600000000.0,1,3099.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",17,3099.0,10.0,3089.0
34503,403-2709932-3593165,6324100000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",703,499.0,10.0,489.0
34504,403-2711055-4247517,26666000000000.0,1,1199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",686,1199.0,10.0,1189.0
34505,403-2712701-9601104,54271500000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",83,599.0,10.0,589.0
34506,403-2712746-4465133,50944500000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",148,599.0,10.0,589.0
34507,403-2713643-9762722,24262400000000.0,1,749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",981,749.0,10.0,739.0
34508,403-2714011-0773150,54182500000000.0,1,1299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1496,1299.0,10.0,1289.0
34509,403-2714657-7710712,5725850000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",486,499.0,10.0,489.0
34510,403-2715376-1531549,20095600000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",271,699.0,10.0,689.0
34511,403-2715803-0419566,1134000000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",930,499.0,10.0,489.0
34512,403-2716009-3497949,28438800000000.0,1,249.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1292,249.0,10.0,239.0
34514,403-2717277-3755501,29621000000000.0,1,1299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",730,1299.0,10.0,1289.0
34515,403-2718048-0170749,8386440000000.0,1,1499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",175,1499.0,10.0,1489.0
34516,403-2718491-7898752,9607620000000.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",597,799.0,10.0,789.0
34517,403-2718582-7917919,11076500000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1363,499.0,10.0,489.0
34518,403-2719221-8207530,34728100000000.0,2,2398.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",329,4796.0,10.0,4786.0
34519,403-2719629-0902766,39424800000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",55,599.0,10.0,589.0
34521,403-2719830-3847518,63978500000000.0,1,249.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",285,249.0,10.0,239.0
34522,403-2721587-4845143,49645500000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1235,499.0,10.0,489.0
34523,403-2722645-1958734,24492700000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",151,199.0,10.0,189.0
34524,403-2723195-2625925,31319300000000.0,1,3099.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",163,3099.0,10.0,3089.0
34525,403-2724942-8882749,67946200000000.0,1,1999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",487,1999.0,10.0,1989.0
34526,403-2725360-1493117,57643500000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",351,499.0,10.0,489.0
34527,403-2727264-3997904,32960000000000.0,1,1189.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1450,1189.0,10.0,1179.0
34528,403-2728404-1851501,2645380000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",498,399.0,10.0,389.0
34529,403-2730259-1263527,33262752419.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",458,799.0,10.0,789.0
34530,403-2730592-1503539,29212800000000.0,1,749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",631,749.0,10.0,739.0
34531,403-2731650-0318749,2969470000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",427,199.0,10.0,189.0
34532,403-2732388-3821124,65309700000000.0,1,749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",540,749.0,10.0,739.0
34533,403-2732436-3790720,28010900000000.0,1,279.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",125,279.0,10.0,269.0
34534,403-2732748-4924333,16889800000000.0,1,1440.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",43,1440.0,10.0,1430.0
34535,403-2734167-8390757,26379400000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",744,499.0,10.0,489.0
34536,403-2734221-5719542,61944100000000.0,1,2570.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1278,2570.0,10.0,2560.0
34537,403-2734476-3667566,41506900000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1283,499.0,10.0,489.0
34538,403-2734895-4153111,43221400000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",274,399.0,10.0,389.0
34539,403-2735104-8159540,67429400000000.0,1,1399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",305,1399.0,10.0,1389.0
34540,403-2735463-9085114,13724300000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1094,549.0,10.0,539.0
34541,403-2735494-0007531,52004800000000.0,1,919.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",387,919.0,10.0,909.0
34542,403-2735855-9046728,34218400000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",29,499.0,10.0,489.0
34543,403-2735926-2350744,32525400000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1073,499.0,10.0,489.0
34544,403-2736414-4422707,18397200000000.0,1,949.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",676,949.0,10.0,939.0
34545,403-2737435-9911567,10098000000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",369,499.0,10.0,489.0
34546,403-2739108-9026758,66858900000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",813,399.0,10.0,389.0
34547,403-2739239-2585157,35748500000000.0,1,749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",37,749.0,10.0,739.0
34548,403-2739546-0417942,1103090000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",315,599.0,10.0,589.0
34549,403-2739566-9567504,51938000000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",100,549.0,10.0,539.0
34552,403-2740617-7601141,54516700000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",31,499.0,10.0,489.0
34553,403-2741121-9396348,26396700000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",185,699.0,10.0,689.0
34554,403-2742495-0869149,4839120000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",30,349.0,10.0,339.0
34555,403-2743768-1836353,22840200000000.0,1,1049.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",924,1049.0,10.0,1039.0
34556,403-2744668-9125963,6281810000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",309,399.0,10.0,389.0
34557,403-2745395-7634713,22848200000000.0,1,379.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",146,379.0,10.0,369.0
34558,403-2746565-4251514,57273400000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",2092,349.0,10.0,339.0
34559,403-2747525-8986765,9316430000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",63,499.0,10.0,489.0
34560,403-2748051-6674702,67210700000000.0,1,1699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",743,1699.0,10.0,1689.0
